goodreads_book_id,title,genres,authors,average_rating
851678,"What Remains: A Memoir of Fate, Friendship, and Love","['memoir', 'non-fiction', 'biography']",['Carole Radziwill'],[4.16]
852460,Fix-It and Forget-It Cookbook: Feasting with Your Slow Cooker,"['cookbook', 'non-fiction', 'self-help']","['Dawn J. Ranck, Phyllis Pellman Good']",[3.85]
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)","['young-adult', 'romance', 'mystery', 'contemporary', 'adventure', 'action', 'humor', 'young-adult-fiction', 'thriller', 'ya-romance', 'fantasy', 'crime', 'suspense']",['Ally Carter'],[3.82]
854252,"Little House on Rocky Ridge (Little House: The Rocky Ridge Years, #1)","['historical-fiction', 'children', 'historical', 'young-adult', 'biography', 'family', 'non-fiction', 'classic', 'adventure', 'young-adult-fiction']","['Roger Lea MacBride, David Gilleece']",[3.83]
854757,Bet Me,"['romance', 'contemporary', 'humor', 'romantic-comedy', 'adult-fiction', 'comedy']",['Jennifer Crusie'],[3.95]
856917,"Absolute Boyfriend, Vol. 1","['manga', 'romance', 'young-adult', 'graphic-novel', 'fantasy', 'science-fiction', 'humor', 'comedy', 'contemporary', 'drama']",['Yuu Watase'],[4.01]
857418,The Carrot Seed,"['children', 'science', 'classic', 'family']","['Ruth Krauss, Crockett Johnson']",[4.07]
857445,Officer Buckle & Gloria,"['children', 'humor', 'fantasy', 'adventure']",['Peggy Rathmann'],[4.16]
857448,Harry the Dirty Dog,"['children', 'family', 'humor', 'classic', 'adventure', 'fantasy']","['Gene Zion, Margaret Bloy Graham']",[4.17]
857501,"Hand, Hand, Fingers, Thumb","['children', 'poetry']","['Al Perkins, Eric Gurney']",[4.22]
857502,Concerning the Spiritual in Art,"['non-fiction', 'philosophy', 'religion', 'spirituality', 'classic', 'historical']",['Wassily Kandinsky'],[3.81]
858037,Danny and the Dinosaur (An I Can Read Book),"['children', 'fantasy', 'adventure', 'humor', 'classic']",['Syd Hoff'],[4.0]
858513,Chrysanthemum,"['children', 'fantasy', 'family', 'humor']",['Kevin Henkes'],[4.31]
858514,Wemberly Worried,"['children', 'fantasy', 'family', 'humor']",['Kevin Henkes'],[4.22]
858719,Clifford the Big Red Dog,"['children', 'fantasy', 'classic', 'family', 'humor']",['Norman Bridwell'],[4.09]
861326,"The Viscount Who Loved Me (Bridgertons, #2)","['romance', 'historical-romance', 'historical', 'historical-fiction', 'humor', 'adult-fiction', 'family']",['Julia Quinn'],[4.19]
862041,"Harry Potter Boxset (Harry Potter, #1-7)","['fantasy', 'adventure', 'children', 'young-adult', 'paranormal', 'ya-fantasy', 'romance', 'classic', 'urban-fantasy', 'contemporary', 'mystery', 'young-adult-fiction', 'action', 'science-fiction', 'epic']",['J.K. Rowling'],[4.74]
862350,"No Humans Involved (Women of the Otherworld, #7)","['urban-fantasy', 'paranormal', 'fantasy', 'romance', 'paranormal-romance', 'mystery', 'horror', 'contemporary', 'dark-fantasy', 'adult-fiction', 'suspense']",['Kelley Armstrong'],[4.2]
866136,The Dreaming Void,"['science-fiction', 'fantasy', 'adventure', 'science', 'speculative-fiction', 'epic']",['Peter F. Hamilton'],[4.18]
866222,Winning,"['business', 'non-fiction', 'biography', 'self-help', 'economics', 'memoir']","['Jack Welch, Suzy Welch']",[3.8]
867247,A Book of Five Rings: The Classic Guide to Strategy,"['philosophy', 'non-fiction', 'business', 'war', 'military', 'classic', 'self-help', 'psychology', 'historical', 'spirituality', 'politics', 'biography', 'sports', 'mythology']","['Miyamoto Musashi, Victor Harris']",[4.09]
867248,Bear Snores On,"['children', 'humor', 'fantasy', 'poetry']","['Karma Wilson, Jane Chapman']",[4.25]
867387,"The Blessing Way (Leaphorn & Chee, #1)","['mystery', 'crime', 'western', 'thriller', 'adult-fiction', 'suspense', 'crime-thriller', 'contemporary', 'religion', 'action', 'detective-fiction', 'paranormal']",['Tony Hillerman'],[4.06]
867650,The Little Red Hen (Little Golden Book),"['children', 'folklore', 'fantasy', 'classic']","['Diane Muldrow, J.P. Miller']",[4.2]
872333,"Blue Bloods (Blue Bloods, #1)","['young-adult', 'fantasy', 'paranormal', 'romance', 'urban-fantasy', 'paranormal-romance', 'ya-fantasy', 'mystery', 'young-adult-fiction', 'horror', 'contemporary', 'ya-romance', 'young-adult-fantasy']",['Melissa de la Cruz'],[3.68]
875441,Someone Knows My Name,"['historical-fiction', 'historical', 'literary-fiction', 'drama', 'adult-fiction', 'contemporary', 'war']",['Lawrence Hill'],[4.44]
877752,"Fruits Basket, Vol. 7","['manga', 'fantasy', 'romance', 'young-adult', 'graphic-novel', 'humor', 'comedy', 'paranormal', 'drama', 'mythology', 'urban-fantasy', 'mystery', 'contemporary']","['Natsuki Takaya, Alethea Nibley, Athena Nibley']",[4.41]
884288,"Interesting Times (Discworld, #17; Rincewind #5)","['fantasy', 'humor', 'comedy', 'science-fiction', 'adventure', 'speculative-fiction', 'science', 'young-adult']",['Terry Pratchett'],[4.17]
885744,"Shaman King, Vol. 1: A Shaman in Tokyo","['fantasy', 'young-adult', 'action', 'graphic-novel', 'adventure', 'paranormal', 'urban-fantasy']",['Hiroyuki Takei'],[4.14]
886066,"Matter (Culture, #8)","['science-fiction', 'science', 'fantasy', 'adventure', 'speculative-fiction']",['Iain M. Banks'],[4.03]
886512,Jamberry,"['children', 'poetry', 'fantasy', 'humor', 'adventure', 'classic', 'family']",['Bruce Degen'],[4.17]
887201,Faeries,"['fantasy', 'non-fiction', 'mythology', 'folklore', 'fairy-tale', 'children', 'paranormal', 'spirituality', 'young-adult', 'poetry', 'speculative-fiction', 'horror']","['Brian Froud, Alan Lee']",[3.89]
887877,"Red Seas Under Red Skies (Gentleman Bastard, #2)","['fantasy', 'adventure', 'crime', 'epic', 'humor', 'mystery', 'dark-fantasy', 'science-fiction', 'action', 'urban-fantasy', 'adult-fiction', 'speculative-fiction', 'romance', 'thriller']",['Scott Lynch'],[4.23]
889284,The Postman,"['science-fiction', 'dystopian', 'fantasy', 'science', 'speculative-fiction', 'adventure', 'war', 'classic', 'military']",['David Brin'],[3.87]
890143,"The Clique (The Clique, #1)","['young-adult', 'contemporary', 'romance', 'drama', 'children', 'young-adult-fiction']",['Lisi Harrison'],[3.6]
891593,"Victory of Eagles (Temeraire, #5)","['fantasy', 'historical-fiction', 'historical', 'adventure', 'war', 'military', 'alternative-history', 'science-fiction', 'speculative-fiction', 'steampunk', 'action', 'young-adult']",['Naomi Novik'],[4.01]
891671,Winter in Madrid,"['historical-fiction', 'historical', 'war', 'mystery', 'thriller', 'crime', 'contemporary', 'literary-fiction', 'romance', 'adventure', 'drama', 'suspense', 'adult-fiction']",['C.J. Sansom'],[3.79]
891812,"Gentle Rogue (Malory-Anderson Family, #3)","['historical-romance', 'romance', 'historical', 'historical-fiction', 'humor', 'adventure', 'family', 'adult-fiction']",['Johanna Lindsey'],[4.23]
892295,The Annotated Sherlock Holmes: The Four Novels and the Fifty-Six Short Stories Complete (2 Volume Set),"['mystery', 'classic', 'crime', 'historical-fiction', 'adventure', 'thriller', 'historical', 'non-fiction']","['Arthur Conan Doyle, William S. Baring-Gould']",[4.58]
893731,Big Trouble,"['humor', 'mystery', 'comedy', 'crime', 'contemporary', 'thriller', 'adventure', 'adult-fiction', 'non-fiction', 'action', 'romance', 'suspense']",['Dave Barry'],[3.81]
894072,The Little Red Caboose (Little Golden Book),"['children', 'classic', 'fantasy']",['Marian Potter'],[4.21]
895886,Lassie Come-Home,"['children', 'adventure', 'classic', 'young-adult', 'historical-fiction', 'drama', 'historical', 'family', 'classic-literature']","['Eric Knight, Marguerite Kirmse']",[4.16]
896622,The Wolf and the Dove,"['romance', 'historical-romance', 'historical', 'historical-fiction', 'war', 'adult-fiction', 'classic']",['Kathleen E. Woodiwiss'],[4.14]
896623,The Flame and the Flower,"['romance', 'historical-romance', 'historical', 'historical-fiction', 'adult-fiction', 'drama', 'adventure']",['Kathleen E. Woodiwiss'],[4.09]
898885,Loving Frank,"['historical-fiction', 'historical', 'romance', 'adult-fiction', 'non-fiction', 'biography', 'biographical-fiction', 'literary-fiction', 'memoir', 'contemporary', 'drama']",['Nancy Horan'],[3.73]
899492,The Tell-Tale Heart,"['horror', 'classic', 'gothic', 'mystery', 'poetry', 'suspense', 'crime', 'fantasy', 'classic-literature', 'adult-fiction', 'gothic-horror', 'thriller', 'historical-fiction', 'paranormal', 'drama', 'historical']","['Edgar Allan Poe, Byron Glaser, Bill D. Fountain']",[4.22]
899608,A Fish Out of Water,"['children', 'classic', 'humor']","['Helen Marion Palmer, P.D. Eastman']",[4.21]
899962,Curious George Goes to the Hospital,"['children', 'classic', 'humor', 'health', 'fantasy']","['Margret Rey, H.A. Rey']",[4.22]
900065,The Berenstain Bears and the Messy Room,"['children', 'family', 'humor', 'young-adult']","['Stan Berenstain, Jan Berenstain']",[4.16]
900070,The Berenstain Bears Go to School,"['children', 'family', 'fantasy', 'young-adult', 'humor']","['Stan Berenstain, Jan Berenstain']",[4.28]
900892,A Random Walk Down Wall Street,"['non-fiction', 'business', 'economics', 'self-help', 'science']",['Burton G. Malkiel'],[4.05]
901680,Edvard Munch: 1863-1944 (Basic Art),"['non-fiction', 'biography']",['Ulrich Bischoff'],[4.07]
902715,Before They Are Hanged (The First Law #2),"['fantasy', 'dark-fantasy', 'adventure', 'war', 'epic', 'speculative-fiction', 'action', 'military']",['Joe Abercrombie'],[4.27]
905092,The Millionaire Mind,"['business', 'self-help', 'non-fiction', 'economics', 'psychology', 'sociology']",['Thomas J. Stanley'],[4.15]
905382,Anne Frank : The Biography,"['biography', 'non-fiction', 'historical', 'war', 'young-adult', 'memoir', 'classic', 'crime']","['Melissa Müller, Rita Kimber, Robert Kimber']",[4.31]
905885,Be Careful What You Wish For,"['romance', 'contemporary', 'romantic-comedy', 'humor', 'fantasy', 'young-adult', 'magical-realism', 'adult-fiction', 'comedy']",['Alexandra Potter'],[3.75]
906541,Bedtime for Frances,"['children', 'classic', 'fantasy', 'family', 'humor', 'young-adult']","['Russell Hoban, Garth Williams']",[4.14]
906560,Tramp for the Lord,"['biography', 'non-fiction', 'memoir', 'religion', 'historical', 'spirituality', 'philosophy']",['Corrie ten Boom'],[4.47]
910863,"Spin (Spin, #1)","['science-fiction', 'fantasy', 'science', 'speculative-fiction', 'dystopian', 'mystery']",['Robert Charles Wilson'],[4.01]
911579,Bread and Jam for Frances,"['children', 'classic', 'family', 'fantasy', 'humor']","['Russell Hoban, Lillian Hoban']",[4.2]
914211,Influencer: The Power to Change Anything,"['business', 'non-fiction', 'psychology', 'self-help', 'sociology']","['Kerry Patterson, Joseph Grenny, David Maxfield, Ron McMillan, Al Switzler']",[3.98]
918789,West Side Story,"['drama', 'romance', 'classic', 'historical-fiction', 'poetry', 'contemporary', 'historical', 'crime', 'non-fiction']",['Irving Shulman'],[4.12]
920143,Little Red Riding Hood,"['children', 'fantasy', 'fairy-tale', 'classic', 'folklore', 'adventure', 'family']","['Trina Schart Hyman, Johann Grimm, Wilhelm Grimm']",[4.11]
920607,The Arrival,"['graphic-novel', 'fantasy', 'young-adult', 'children', 'historical-fiction', 'family', 'magical-realism', 'science-fiction', 'travel', 'adventure', 'historical', 'steampunk']",['Shaun Tan'],[4.33]
920649,An Occurrence at Owl Creek Bridge,"['horror', 'historical-fiction', 'classic', 'war', 'historical', 'classic-literature', 'suspense', 'gothic', 'mystery', 'literary-fiction', 'fantasy', 'drama', 'young-adult', 'paranormal', 'adventure', 'crime', 'gothic-horror']",['Ambrose Bierce'],[4.02]
920780,Duck On A Bike,"['children', 'humor', 'fantasy', 'adventure']",['David Shannon'],[4.06]
921651,Just Go to Bed,"['children', 'humor', 'family', 'fantasy', 'classic']",['Mercer Mayer'],[4.22]
922991,The Island,"['historical-fiction', 'romance', 'historical', 'contemporary', 'drama', 'family', 'adult-fiction', 'mystery', 'travel', 'war']",['Victoria Hislop'],[3.99]
923950,The Highly Sensitive Person: How to Thrive When the World Overwhelms You,"['non-fiction', 'psychology', 'self-help', 'health', 'science', 'spirituality', 'philosophy', 'business', 'sociology']",['Elaine N. Aron'],[3.87]
925367,The Climb: Tragic Ambitions on Everest,"['non-fiction', 'adventure', 'travel', 'memoir', 'biography', 'sports']","['Anatoli Boukreev, G. Weston DeWalt']",[3.89]
926908,Gnomes,"['fantasy', 'children', 'non-fiction', 'humor', 'mythology', 'folklore', 'young-adult', 'classic', 'fairy-tale', 'graphic-novel']","['Rien Poortvliet, Wil Huygen']",[4.01]
927979,"Small Favor (The Dresden Files, #10)","['urban-fantasy', 'fantasy', 'mystery', 'paranormal', 'horror', 'science-fiction', 'contemporary', 'thriller', 'adventure', 'crime', 'humor', 'action', 'epic', 'science', 'adult-fiction', 'suspense']",['Jim Butcher'],[4.43]
929782,Martin Eden,"['classic', 'adventure', 'historical-fiction', 'philosophy', 'historical', 'romance', 'adult-fiction', 'biography', 'literary-fiction', 'classic-literature', 'drama']","['Jack London, Andrew Sinclair']",[4.39]
930612,"Judy Moody (Judy Moody, # 1)","['children', 'humor', 'family', 'contemporary']","['Megan McDonald, Peter H. Reynolds']",[3.92]
934700,In a People House,"['children', 'poetry', 'fantasy', 'humor', 'young-adult']","['Dr. Seuss, Theo LeSieg, Roy McKie']",[4.13]
935308,"Faceless Killers (Kurt Wallander, #1)","['mystery', 'crime', 'thriller', 'suspense', 'crime-thriller', 'contemporary', 'detective-fiction', 'adult-fiction']","['Henning Mankell, Steven T. Murray']",[3.78]
937249,"Separation of Power (Mitch Rapp, #5)","['thriller', 'action', 'mystery', 'suspense', 'political-thriller', 'military', 'politics', 'adventure', 'crime', 'suspense-thriller', 'adult-fiction', 'war']",['Vince Flynn'],[4.32]
938544,"Toll the Hounds (The Malazan Book of the Fallen, #8)","['fantasy', 'epic', 'dark-fantasy', 'war', 'adventure', 'military', 'science', 'thriller', 'science-fiction', 'speculative-fiction']",['Steven Erikson'],[4.33]
943402,Let the Right One In,"['horror', 'fantasy', 'paranormal', 'thriller', 'mystery', 'contemporary', 'urban-fantasy', 'crime', 'adult-fiction', 'romance', 'gothic', 'suspense', 'young-adult', 'drama', 'speculative-fiction']",['John Ajvide Lindqvist'],[4.07]
944073,"The Blade Itself (The First Law, #1)","['fantasy', 'dark-fantasy', 'adventure', 'epic', 'war', 'science-fiction', 'action', 'speculative-fiction', 'adult-fiction']",['Joe Abercrombie'],[4.14]
944076,"Last Argument of Kings (The First Law, #3)","['fantasy', 'dark-fantasy', 'adventure', 'epic', 'war', 'action', 'science-fiction', 'speculative-fiction', 'military']",['Joe Abercrombie'],[4.26]
946899,The Measure of a Lady,"['historical-fiction', 'romance', 'historical', 'historical-romance', 'western', 'adult-fiction', 'family']",['Deeanne Gist'],[3.94]
948526,"The Knight at Dawn (Magic Tree House, #2)","['fantasy', 'children', 'historical-fiction', 'adventure', 'historical', 'young-adult', 'mystery', 'family', 'science-fiction']","['Mary Pope Osborne, Salvatore Murdocca']",[3.86]
949709,There Was An Old Lady Who Swallowed A Fly (Classic Books),"['children', 'poetry', 'humor', 'classic', 'fantasy', 'science']",['Pam Adams'],[4.2]
953260,"Disney after Dark (Kingdom Keepers, #1)","['fantasy', 'young-adult', 'adventure', 'mystery', 'children', 'science-fiction', 'urban-fantasy', 'ya-fantasy', 'action', 'thriller', 'young-adult-fiction', 'contemporary', 'paranormal']","['Ridley Pearson, David Frankland']",[3.91]
954303,"Kitchen Princess, Vol. 01 (Kitchen Princess, #1)","['manga', 'romance', 'young-adult', 'graphic-novel', 'contemporary', 'humor', 'comedy', 'fantasy']","['Natsumi Ando, Miyuki Kobayashi']",[4.16]
954674,Little Brother,"['young-adult', 'science-fiction', 'dystopian', 'cyberpunk', 'thriller', 'politics', 'speculative-fiction', 'adventure', 'contemporary', 'science', 'young-adult-fiction', 'fantasy', 'romance', 'crime', 'mystery']",['Cory Doctorow'],[3.94]
958277,"Junie B. Jones and the  Stupid Smelly Bus (Junie B. Jones, #1)","['children', 'humor', 'contemporary', 'comedy', 'fantasy', 'classic']","['Barbara Park, Denise Brunkus']",[3.9]
961831,The Shadowy Horses,"['historical-fiction', 'romance', 'mystery', 'paranormal', 'fantasy', 'historical', 'contemporary', 'gothic', 'suspense', 'adult-fiction', 'historical-romance', 'magical-realism', 'romantic-suspense', 'paranormal-romance', 'adventure', 'drama']",['Susanna Kearsley'],[3.92]
961833,Mariana,"['historical-fiction', 'romance', 'historical', 'fantasy', 'historical-romance', 'paranormal', 'mystery', 'contemporary', 'adult-fiction', 'gothic', 'magical-realism', 'paranormal-romance', 'suspense', 'science-fiction']",['Susanna Kearsley'],[4.06]
967494,The Mitten,"['children', 'folklore', 'fantasy', 'family', 'classic', 'science', 'humor']",['Jan Brett'],[4.23]
968403,The Descendants,"['contemporary', 'adult-fiction', 'family', 'literary-fiction', 'drama', 'romance', 'humor', 'travel']",['Kaui Hart Hemmings'],[3.82]
969177,Ayat-Ayat Cinta,"['romance', 'religion', 'drama', 'young-adult', 'spirituality', 'contemporary']",['Habiburrahman El-Shirazy'],[3.81]
969275,"Dragon Ball, Vol. 1: The Monkey King (Dragon Ball, #1)","['manga', 'fantasy', 'adventure', 'action', 'humor', 'young-adult', 'graphic-novel', 'science-fiction', 'comedy', 'children', 'classic']",['Akira Toriyama'],[4.42]
